,PlatformWindows,PlatformLinux,PlatformMac,GenreIsNonGame 
10436,True,False,False,False
10438,True,False,False,False
10439,True,False,False,False
10440,True,False,False,False
10441,True,False,False,False
10442,True,True,False,False
10443,True,False,False,False
10444,True,True,True,False
10445,True,True,True,False
10446,True,True,True,False
10447,True,False,True,False
10448,True,False,False,False
10449,True,False,False,False
10450,True,False,False,False
10451,True,False,False,False
10452,True,False,True,False
10453,True,False,False,False
10454,True,False,False,False
10455,True,False,False,False
10456,True,False,False,False
10457,True,False,False,False
10458,True,False,False,False
10459,True,False,False,False
10460,True,False,True,False
10461,True,False,False,False
10462,True,False,False,False
10463,True,False,False,False
10464,True,False,False,False
10465,True,False,False,False
10466,True,False,False,False
10467,True,False,False,False
10468,True,False,False,False
10469,True,False,False,False
10470,True,False,False,False
10471,True,False,False,False
10472,True,False,False,False
10473,True,False,False,False
10474,True,False,False,False
10475,True,False,False,False
10476,True,False,False,False
10477,True,False,False,False
10478,True,False,False,False
10479,True,False,False,False
10480,True,False,False,False
10481,True,False,False,False
10482,True,False,False,False
10483,True,False,False,False
10484,True,False,True,False
10485,True,False,False,False
10486,True,True,True,False
10487,True,False,False,False
10488,True,False,False,False
10489,True,False,False,False
10490,True,True,True,False
10491,True,True,True,False
10492,True,False,False,False
10493,True,False,False,False
10494,True,False,False,False
10495,True,True,True,False
10496,True,False,False,False
10497,True,False,False,False
10498,True,False,False,False
10499,True,True,True,False
10500,True,False,False,False
10501,True,False,False,False
10502,True,False,False,False
10503,True,False,False,False
10505,True,False,False,False
10506,True,False,False,False
10507,True,True,True,False
10508,True,False,False,False
10509,True,False,False,False
10510,True,False,False,False
10511,True,False,False,False
10512,True,False,True,False
10513,True,False,False,False
10514,True,False,False,False
10515,True,False,False,False
10516,True,False,False,False
10517,True,False,True,False
10518,True,True,True,False
10519,True,False,False,False
10520,True,False,False,False
10521,True,False,False,False
10522,True,False,False,False
10523,True,False,False,False
10524,True,False,False,False
10525,True,False,False,False
10526,True,False,False,False
10527,True,False,False,False
10528,True,True,True,False
10529,True,False,True,False
10530,True,False,False,False
10531,True,False,False,False
10532,True,False,False,False
10533,True,False,False,False
10534,True,False,False,False
10535,True,False,False,False
10536,True,False,False,False
10537,True,False,False,False
10538,True,False,False,False
10539,True,True,False,False
10541,True,False,False,False
10542,True,False,False,False
10543,True,True,False,False
10544,True,False,True,False
10545,True,True,True,False
10546,True,False,False,False
10547,True,True,True,False
10548,True,False,False,False
10549,True,False,False,False
10550,True,False,False,False
10551,True,True,True,False
10552,True,False,False,False
10553,True,True,True,False
10554,True,False,False,False
10555,True,True,True,False
10556,True,False,False,False
10557,True,False,False,False
10558,True,False,False,False
10559,True,False,False,False
10560,True,True,True,False
10561,True,False,False,False
10562,True,False,True,False
10564,True,True,True,False
10565,True,False,False,False
10566,True,False,False,False
10567,True,False,False,False
10568,True,False,True,False
10569,True,False,False,False
10570,True,False,False,False
10571,True,False,False,False
10572,True,False,False,False
10573,True,False,False,False
10576,True,False,False,False
10577,True,False,False,False
10578,True,False,False,False
10579,True,False,False,False
10580,True,False,False,False
10581,True,False,False,False
10583,True,False,False,False
10584,True,False,False,False
10585,True,False,False,False
10586,True,False,True,False
10587,True,False,False,False
10588,True,False,True,False
10589,True,False,False,False
10590,True,False,False,False
10591,True,False,False,False
10592,True,False,False,False
10593,True,False,False,False
10594,True,True,True,False
10595,True,True,False,False
10596,True,False,False,False
10597,True,False,False,False
10598,True,True,True,False
10599,True,True,True,False
10600,True,False,False,False
10601,True,True,True,False
10602,True,True,True,False
10603,True,False,False,False
10604,True,False,False,False
10605,True,False,False,False
10606,True,False,False,False
10607,True,False,False,False
10608,True,False,False,False
10609,True,False,False,False
10610,True,False,False,False
10611,True,False,False,False
10612,True,False,False,False
10613,True,False,False,False
10614,True,False,False,False
10615,True,False,False,False
10616,True,False,False,False
10617,True,False,False,False
10618,True,False,False,False
10619,True,False,False,False
10620,True,True,True,False
10621,True,False,False,False
10622,True,False,False,False
10623,True,False,False,False
10624,True,True,True,False
10625,True,False,False,False
10626,True,False,False,False
10627,True,False,True,False
10628,True,False,False,False
10629,True,False,False,False
10630,True,False,False,False
10631,True,False,True,False
10632,True,False,False,False
10633,True,False,False,False
10634,True,False,False,False
10635,True,False,False,False
10636,True,False,False,False
10637,True,False,False,False
10638,True,False,False,False
10639,True,False,False,False
10640,True,False,False,False
10641,True,True,True,False
10642,True,False,False,False
10643,True,False,True,False
10644,True,True,True,False
10645,True,False,True,False
10646,True,False,True,False
10647,True,False,False,False
10648,True,False,False,False
10649,True,False,False,False
10650,True,False,True,False
10651,True,False,False,False
10652,True,False,False,False
10653,True,False,False,False
10654,True,False,True,False
10655,True,False,False,False
10656,True,False,False,False
10657,True,True,True,False
10658,True,True,True,False
10659,True,True,True,False
10660,True,True,True,False
10661,True,True,True,False
10662,True,True,True,False
10663,True,True,True,False
10664,True,False,False,False
10665,True,True,True,False
10666,True,True,True,False
10667,True,True,True,False
10668,True,True,True,False
10669,True,True,True,False
10670,True,True,True,False
10671,True,True,True,False
10672,True,True,True,False
10673,True,True,True,False
10674,True,True,True,False
10675,True,False,False,False
10676,True,True,True,False
10677,True,False,False,False
10678,True,False,False,False
10679,True,False,False,False
10680,True,False,False,False
10681,True,False,False,False
10682,True,False,False,False
10683,True,False,False,False
10684,True,False,False,False
10685,True,False,False,False
10686,True,False,False,False
10687,True,False,False,False
10689,True,False,False,False
10690,True,False,False,False
10691,True,False,False,False
10692,True,False,False,False
10693,True,False,False,False
10694,True,False,False,False
10695,True,True,True,False
10696,True,False,False,False
10697,True,False,False,False
10698,True,False,False,False
10699,True,True,True,False
10700,True,False,False,False
10701,True,False,False,False
10702,True,False,False,False
10703,True,False,False,False
10704,True,False,False,False
10705,True,False,False,False
10706,True,False,False,False
10707,True,False,False,False
10708,True,False,False,False
10709,True,False,False,False
10710,True,False,False,False
10711,True,False,False,False
10712,True,True,True,False
10713,True,False,False,False
10714,True,True,True,False
10715,True,True,True,False
10717,True,False,False,False
10718,True,False,False,False
10719,True,False,False,False
10720,True,False,False,False
10721,True,False,False,False
10722,True,False,False,False
10723,True,False,False,False
10724,True,False,False,False
10725,True,False,True,False
10726,True,False,False,False
10727,True,True,False,False
10728,True,False,False,False
10729,True,False,False,False
10730,True,False,False,False
10731,True,False,False,False
10732,True,True,True,False
10733,True,True,True,False
10734,True,False,False,False
10735,True,False,False,False
10736,True,False,False,False
10737,True,False,False,False
10738,True,False,False,False
10739,True,False,False,False
10740,True,False,False,False
10741,True,False,False,False
10742,True,False,False,False
10743,True,False,False,False
10744,True,False,False,False
10745,True,False,False,False
10746,True,False,False,False
10747,True,False,True,False
10748,True,False,False,False
10749,True,False,True,False
10750,True,True,True,False
10751,True,False,False,False
10752,True,False,True,False
10753,True,False,False,False
10754,True,False,False,False
10755,True,False,True,False
10756,True,False,False,False
10757,True,False,False,False
10758,True,False,False,False
10759,True,False,False,False
10760,True,False,True,False
10761,True,False,True,False
10762,True,False,False,False
10763,True,False,False,False
10764,True,False,False,False
10765,True,False,False,False
10766,True,False,False,False
10767,True,False,False,False
10768,True,False,False,False
10769,True,False,False,False
10770,True,False,False,False
10771,True,False,False,False
10772,True,False,False,False
10773,True,False,False,False
10774,True,False,False,False
10775,True,False,False,False
10776,True,False,False,False
10777,True,False,False,False
10778,True,False,False,False
10779,True,False,False,False
10780,True,False,False,False
10781,True,True,True,False
10782,True,False,False,False
10783,True,False,False,False
10784,True,False,False,False
10785,True,False,False,False
10786,True,False,True,False
10787,True,False,False,False
10788,True,False,False,False
10789,True,False,False,False
10790,True,False,False,False
10791,True,False,False,False
10792,True,False,False,False
10793,True,False,False,False
10794,True,True,True,False
10795,True,False,False,False
10796,True,False,False,False
10797,True,False,True,False
10798,True,False,False,False
10799,True,False,False,False
10800,True,False,True,False
10801,True,False,False,False
10802,True,False,False,False
10803,True,False,False,False
10804,True,False,False,False
10805,True,True,True,False
10806,True,False,False,False
10807,True,True,True,False
10809,True,True,True,False
10810,True,False,False,False
10811,True,False,False,False
10812,True,False,False,False
10813,True,False,False,False
10814,True,False,True,False
10815,True,False,False,False
10816,True,False,True,False
10817,True,False,False,False
10818,True,False,False,False
10819,True,True,True,False
10820,True,False,True,False
10821,True,False,False,False
10822,True,False,False,False
10823,True,False,False,False
10824,True,False,False,False
10825,True,False,False,False
10826,True,False,False,False
10829,True,False,True,False
10830,True,False,False,False
10831,True,False,True,False
10832,True,False,False,False
10833,True,False,False,False
10834,True,False,True,False
10835,True,False,False,False
10836,True,False,False,False
10837,True,False,False,False
10838,True,False,False,False
10839,True,True,True,False
10840,True,False,False,False
10841,True,False,False,False
10842,True,False,True,False
10843,True,False,False,False
10844,True,False,False,False
10845,True,False,False,False
10846,True,False,False,False
10847,True,False,False,False
10848,True,False,False,False
10849,True,False,False,False
10851,True,False,False,False
10852,True,True,True,False
10854,True,False,False,False
10855,True,True,True,False
10856,True,False,True,False
10857,True,True,True,False
10858,True,False,False,False
10859,True,False,True,False
10860,True,False,False,False
10861,True,False,False,False
10862,True,True,True,False
10864,True,False,False,False
10866,True,False,False,False
10867,True,False,False,False
10868,True,False,False,False
10869,True,False,False,False
10870,True,False,False,False
10871,True,False,False,False
10872,True,False,False,False
10873,True,False,False,False
10874,True,False,True,False
10875,True,True,False,False
10876,True,False,False,False
10877,True,False,False,False
10878,True,True,False,False
10879,True,False,False,False
10880,True,False,False,False
10881,True,False,False,False
10882,True,False,False,False
10883,True,False,False,False
10884,True,False,False,False
10885,True,False,False,False
10886,True,False,False,False
10887,True,False,False,False
10888,True,False,False,False
10889,True,False,False,False
10890,True,False,False,False
10891,True,False,False,False
10892,True,False,False,False
10893,True,True,True,False
10894,True,True,True,False
10895,True,False,False,False
10896,True,False,False,False
10897,True,False,False,False
10898,True,False,False,False
10899,True,False,False,False
10900,True,False,False,False
10901,True,False,False,False
10902,True,False,False,False
10903,True,False,False,False
10904,True,False,False,False
10905,True,False,False,False
10906,True,False,False,False
10907,True,False,False,False
10908,True,False,False,False
10909,True,False,False,False
10910,True,False,False,False
10911,True,True,True,False
10912,True,False,False,False
10913,True,False,False,False
10914,True,False,False,False
10915,True,False,False,False
10916,True,False,False,False
10917,True,False,False,False
10918,True,False,False,False
10920,True,False,False,False
10921,True,False,False,False
10922,True,False,False,False
10923,True,False,True,False
10924,True,False,False,False
10925,True,False,False,False
10926,True,False,False,False
10927,True,False,True,False
10928,True,False,False,False
10929,True,False,False,False
10930,True,False,False,False
10931,True,False,False,False
10932,True,False,False,False
10933,True,False,False,False
10934,True,False,False,False
10935,True,False,False,False
10936,True,False,False,False
10937,True,True,True,False
10938,True,False,True,False
10939,True,False,True,False
10940,True,False,False,False
10941,True,False,False,False
10942,True,False,False,False
10943,True,False,False,False
10944,True,False,False,False
10945,True,False,False,False
10946,True,False,False,False
10947,True,False,True,False
10948,True,False,False,False
10949,True,False,False,False
10950,True,False,False,False
10951,True,False,False,False
10952,True,False,False,False
10953,True,False,True,False
10954,True,False,False,False
10955,True,True,True,False
10956,True,False,False,False
10957,True,False,True,False
10958,True,False,False,False
10959,True,False,False,False
10960,True,True,True,False
10961,True,True,True,False
10962,True,False,True,False
10963,True,False,False,False
10964,True,False,False,False
10965,True,False,False,False
10966,True,False,False,False
10967,True,True,True,False
10968,True,True,True,False
10969,True,False,True,False
10970,True,False,False,False
10971,True,False,False,False
10972,True,False,False,False
10973,True,False,False,False
10974,True,False,False,False
10975,True,False,False,False
10976,True,True,True,False
10977,True,False,False,False
10978,True,False,False,False
10979,True,False,False,False
10980,True,False,True,False
10981,True,True,True,False
10982,True,False,False,False
10983,True,True,True,False
10984,True,False,False,False
10985,True,False,False,False
10986,True,False,False,False
10988,True,False,False,False
10989,True,False,False,False
10990,True,False,False,False
10991,True,False,False,False
10992,True,False,False,False
10993,True,False,True,False
10994,True,False,False,False
10995,True,False,False,False
10996,True,False,False,False
10998,True,False,False,False
10999,True,True,True,False
11000,True,True,True,False
11001,True,False,False,False
11002,True,False,False,False
11003,True,False,False,False
11004,True,False,False,False
11005,True,False,False,False
11006,True,False,True,False
11007,True,False,False,False
11008,True,False,True,False
11009,True,False,False,False
11010,True,True,True,False
11011,True,False,False,False
11012,True,False,False,False
11013,True,True,True,False
11015,True,False,False,False
11016,True,True,True,False
11017,True,True,True,False
11018,True,False,False,False
11019,True,False,False,False
11020,True,False,False,False
11021,True,False,False,False
11023,True,False,False,False
11024,True,False,False,False
11025,True,True,True,False
11026,True,False,False,False
11027,True,False,False,False
11028,True,False,False,False
11029,True,False,False,False
11030,True,False,False,False
11031,True,False,False,False
11032,True,False,False,False
11034,True,False,False,False
11036,True,False,True,False
11037,True,False,False,False
11038,True,False,False,False
11039,True,False,False,False
11040,True,False,False,False
11041,True,False,False,False
11042,True,False,True,False
11043,True,False,False,False
11044,True,False,False,False
11045,True,False,False,False
11046,True,False,False,False
11047,True,False,False,False
11048,True,True,True,False
11049,True,False,False,False
11050,True,False,False,False
11051,True,True,False,False
11052,True,False,False,False
11053,True,False,False,False
11054,True,False,False,False
11055,True,False,False,False
11056,True,False,False,False
11057,True,True,True,False
11058,True,False,False,False
11059,True,True,False,False
11060,True,False,False,False
11061,True,False,False,False
11062,True,False,False,False
11063,True,False,False,False
11064,True,False,False,False
11065,True,False,True,False
11066,True,False,False,False
11067,True,False,False,False
11068,True,False,False,False
11069,True,False,True,False
11070,True,False,False,False
11071,True,True,True,False
11072,True,False,False,False
11073,True,False,False,False
11074,True,False,False,False
11075,True,True,False,False
11076,True,False,False,False
11077,True,False,False,False
11078,True,False,False,False
11079,True,False,False,False
11080,True,False,True,False
11081,True,False,False,False
11082,True,True,True,False
11083,True,False,False,False
11084,True,False,False,False
11085,True,False,False,False
11086,True,False,False,False
11087,True,False,False,False
11088,True,False,False,False
11089,True,False,False,False
11090,True,False,False,False
11091,True,True,True,False
11092,True,False,False,False
11093,True,False,False,False
11094,True,False,False,False
11095,True,False,False,False
11096,True,False,False,False
11097,True,False,False,False
11098,True,False,False,False
11099,True,True,False,False
11100,True,False,False,False
11101,True,False,False,False
11102,True,False,False,False
11103,True,False,False,False
11104,True,False,False,False
11105,True,False,False,False
11106,True,False,False,False
11107,True,False,False,False
11108,True,False,False,False
11109,True,False,False,False
11110,True,False,False,False
11111,True,False,False,False
11112,True,False,False,False
11113,True,False,False,False
11114,True,True,True,False
11115,True,False,False,False
11116,True,False,False,False
11117,True,False,False,False
11118,True,False,False,False
11119,True,False,False,False
11120,True,False,False,False
11121,True,True,True,False
11122,True,True,True,False
11123,True,False,False,False
11124,True,False,False,False
11125,True,False,False,False
11126,True,False,False,False
11127,True,False,False,False
11128,True,False,False,False
11129,True,False,False,False
11130,True,False,False,False
11131,True,False,False,False
11132,True,False,False,False
11133,True,False,False,False
11134,True,False,False,False
11135,True,False,False,False
11136,True,False,False,False
11137,True,False,False,False
11138,True,False,False,False
11139,True,True,True,False
11140,True,False,False,False
11141,True,False,True,False
11142,True,False,False,False
11144,True,False,True,False
11145,True,True,True,False
11146,True,False,False,False
11147,True,False,True,False
11148,True,False,True,False
11149,True,False,True,False
11150,True,True,True,False
11151,True,False,False,False
11152,True,False,False,False
11153,True,False,False,False
11154,True,False,False,False
11155,True,False,False,False
11156,True,False,False,False
11157,True,False,False,False
11158,True,False,False,False
11159,True,False,False,False
11160,True,False,False,False
11161,True,False,False,False
11162,True,False,False,False
11163,True,False,False,False
11164,True,True,True,False
11165,True,False,False,False
11166,True,False,False,False
11167,True,False,False,False
11168,True,False,False,False
11169,True,False,False,False
11170,True,False,False,False
11171,True,False,False,False
11172,True,False,False,False
11173,True,False,False,False
11174,True,False,False,False
11175,True,False,False,False
11176,True,True,False,False
11177,True,False,False,False
11178,True,False,False,False
11179,True,True,True,False
11180,True,False,False,False
11181,True,False,False,False
11182,True,False,False,False
11183,True,False,False,False
11184,True,False,False,False
11185,True,True,True,False
11186,True,False,False,False
11187,True,False,False,False
11188,True,False,False,False
11189,True,False,False,False
11190,True,False,False,False
11191,True,False,False,False
11192,True,False,False,False
11193,True,False,False,False
11194,True,False,False,False
11195,True,False,False,False
11196,True,False,False,False
11197,True,False,False,False
11198,True,False,False,False
11199,True,False,False,False
11200,True,False,False,False
11201,True,False,False,False
11202,True,False,False,False
11203,True,False,False,False
11204,True,False,False,False
11205,True,False,False,False
11206,True,False,False,False
11207,True,False,False,False
11208,True,False,False,False
11209,True,False,False,False
11210,True,False,False,False
11211,True,False,False,False
11212,True,False,False,False
11213,True,False,False,False
11214,True,False,False,False
11215,True,False,False,False
11216,True,False,False,False
11217,True,False,False,False
11218,True,False,False,False
11219,True,False,False,False
11220,True,False,False,False
11221,True,False,False,False
11222,True,False,False,False
11223,True,False,False,False
11224,True,False,False,False
11225,True,False,False,False
11226,True,False,False,False
11227,True,False,False,False
11228,True,False,False,False
11229,True,False,False,False
11230,True,False,False,False
11231,True,False,False,False
11232,True,False,False,False
11233,True,False,False,False
11234,True,False,False,False
11235,True,False,False,False
11236,True,False,False,False
11237,True,False,False,False
11238,True,False,False,False
11239,True,False,False,False
11240,True,False,False,False
11241,True,False,False,False
11242,True,False,False,False
11243,True,False,False,False
11244,True,False,False,False
11245,True,False,False,False
11246,True,False,False,False
11247,True,False,False,False
11248,True,False,False,False
11249,True,False,False,False
11250,True,False,False,False
11251,True,False,False,False
11252,True,False,False,False
11253,True,False,False,False
11254,True,False,False,False
11255,True,False,False,False
11256,True,False,False,False
11257,True,False,False,False
11258,True,False,False,False
11259,True,False,False,False
11260,True,False,False,False
11261,True,False,False,False
11262,True,False,False,False
11263,True,False,False,False
11264,True,False,False,False
11265,True,False,False,False
11266,True,False,False,False
11267,True,False,False,False
11268,True,False,False,False
11269,True,False,False,False
11270,True,False,False,False
11271,True,False,False,False
11272,True,False,False,False
11273,True,False,False,False
11274,True,False,False,False
11275,True,False,False,False
11276,True,False,False,False
11277,True,False,False,False
11278,True,False,False,False
11279,True,False,False,False
11280,True,False,False,False
11281,True,False,False,False
11282,True,False,False,False
11283,True,False,False,False
11284,True,False,False,False
11285,True,False,False,False
11286,True,False,False,False
11287,True,False,False,False
11288,True,False,False,False
11289,True,False,False,False
11290,True,False,False,False
11291,True,False,False,False
11292,True,False,False,False
11293,True,False,False,False
11294,True,False,False,False
11295,True,False,False,False
11296,True,False,False,False
11297,True,False,False,False
11298,True,False,False,False
11299,True,False,False,False
11300,True,False,False,False
11301,True,False,False,False
11302,True,False,False,False
11303,True,False,False,False
11304,True,False,False,False
11305,True,False,False,False
11306,True,False,False,False
11307,True,False,False,False
11308,True,False,False,False
11309,True,False,False,False
11310,True,False,False,False
11311,True,False,False,False
11312,True,False,False,False
11313,True,False,False,False
11314,True,False,False,False
11315,True,False,False,False
11316,True,False,False,False
11317,True,False,False,False
11318,True,False,False,False
11319,True,False,False,False
11320,True,False,False,False
11321,True,False,False,False
11322,True,False,False,False
11323,True,False,False,False
11324,True,False,False,False
11325,True,False,False,False
11326,True,False,False,False
11327,True,False,False,False
11328,True,False,False,False
11329,True,False,False,False
11330,True,False,False,False
11331,True,False,False,False
11332,True,False,False,False
11333,True,False,False,False
11334,True,False,False,False
11335,True,False,False,False
11336,True,False,False,False
11337,True,False,False,False
11338,True,False,False,False
11339,True,False,False,False
11340,True,False,False,False
11341,True,False,False,False
11342,True,False,False,False
11343,True,False,False,False
11344,True,False,False,False
11345,True,False,False,False
11346,True,False,False,False
11347,True,False,False,False
11348,True,False,False,False
11349,True,False,False,False
11350,True,False,False,False
11351,True,False,False,False
11352,True,False,False,False
11353,True,False,False,False
11354,True,False,False,False
11355,True,False,False,False
11356,True,False,False,False
11357,True,False,False,False
11358,True,False,False,False
11359,True,False,False,False
11360,True,False,False,False
11361,True,False,False,False
11362,True,False,False,False
11363,True,False,False,False
11364,True,False,False,False
11365,True,False,False,False
11366,True,False,False,False
11367,True,False,False,False
11368,True,False,False,False
11369,True,False,False,False
11370,True,False,False,False
11371,True,False,False,False
11372,True,False,False,False
11373,True,False,False,False
11374,True,False,False,False
11375,True,False,False,False
11376,True,False,False,False
11377,True,False,False,False
11378,True,False,False,False
11379,True,False,False,False
11380,True,False,False,False
11381,True,False,False,False
11382,True,False,False,False
11383,True,False,False,False
11384,True,False,False,False
11385,True,False,False,False
11386,True,False,False,False
11387,True,False,False,False
11388,True,False,False,False
11389,True,False,False,False
11390,True,False,False,False
11391,True,False,False,False
11392,True,False,False,False
11393,True,False,False,False
11394,True,False,False,False
11395,True,False,False,False
11396,True,False,False,False
11397,True,False,False,False
11398,True,False,False,False
11399,True,False,False,False
11400,True,False,False,False
11401,True,False,False,False
11402,True,False,False,False
11403,True,False,False,False
11404,True,False,False,False
11405,True,False,False,False
11406,True,False,False,False
11407,True,False,False,False
11408,True,False,False,False
11409,True,False,False,False
11410,True,False,False,False
11411,True,False,False,False
11412,True,False,False,False
11413,True,False,False,False
11414,True,False,False,False
11415,True,False,False,False
11416,True,False,False,False
11417,True,False,False,False
11418,True,False,False,False
11419,True,False,False,False
11420,True,False,False,False
11421,True,False,False,False
11422,True,False,False,False
11423,True,False,False,False
11424,True,False,False,False
11425,True,False,False,False
11426,True,False,False,False
11427,True,False,False,False
11428,True,False,False,False
11429,True,False,False,False
11430,True,False,False,False
11431,True,False,False,False
11432,True,False,False,False
11433,True,False,False,False
11434,True,False,False,False
11435,True,False,False,False
11436,True,False,False,False
11437,True,False,False,False
11438,True,False,False,False
11439,True,False,False,False
11440,True,False,False,False
11441,True,False,False,False
11442,True,False,False,False
11443,True,False,False,False
11444,True,False,False,False
11445,True,False,False,False
11446,True,False,False,False
11447,True,False,False,False
11448,True,False,False,False
11449,True,False,False,False
11450,True,True,True,False
11452,True,False,False,False
11453,True,False,False,False
11454,True,False,True,False
11455,True,False,False,False
11456,True,False,False,False
11457,True,False,False,False
11458,True,False,False,False
11459,True,False,False,False
11460,True,False,False,False
11461,True,False,False,False
11462,True,False,False,False
11463,True,False,False,False
11464,True,False,False,False
11465,True,False,False,False
11466,True,False,False,False
11467,True,False,False,False
11468,True,False,False,False
11469,True,False,False,False
11470,True,False,False,False
11471,True,False,False,False
11472,True,True,True,False
11473,True,True,False,False
11474,True,False,False,False
11475,True,False,False,False
11476,True,False,False,False
11477,True,False,False,False
11478,True,False,False,False
11479,True,False,True,False
11480,True,False,False,False
11481,True,False,False,False
11482,True,True,True,False
11483,True,True,True,False
11484,True,False,False,False
11485,True,False,True,False
11486,True,False,False,False
11487,True,False,False,False
11488,True,False,False,False
11489,True,False,False,False
11490,True,False,False,False
11491,True,False,False,False
11492,True,False,False,False
11493,True,False,False,False
11494,True,False,True,False
11495,True,True,True,False
11496,True,False,False,False
11497,True,False,False,False
11498,True,False,False,False
11499,True,False,False,False
11500,True,False,False,False
11501,True,False,False,False
11502,True,False,False,False
11503,True,False,False,False
11504,True,False,False,False
11505,True,False,False,False
11506,True,False,False,False
11507,True,False,False,False
11508,True,False,False,False
11509,True,False,False,False
11510,True,False,False,False
11511,True,False,False,False
11512,True,False,False,False
11513,True,False,False,False
11514,True,False,False,False
11515,True,False,False,False
11516,True,False,False,False
11517,True,False,False,False
11518,True,False,False,False
11519,True,False,False,False
11520,True,False,False,False
11521,True,False,False,False
11522,True,False,False,False
11523,True,False,False,False
11524,True,False,False,False
11525,True,False,False,False
11526,True,False,False,False
11527,True,False,False,False
11528,True,False,False,False
11529,True,False,False,False
11530,True,False,False,False
11531,True,False,False,False
11532,True,False,False,False
11533,True,False,False,False
11534,True,False,False,False
11535,True,False,False,False
11536,True,False,False,False
11537,True,False,False,False
11538,True,False,False,False
11539,True,False,False,False
11540,True,False,False,False
11541,True,False,False,False
11542,True,False,False,False
11543,True,False,False,False
11544,True,False,False,False
11545,True,False,False,False
11546,True,False,False,False
11547,True,False,False,False
11548,True,False,False,False
11549,True,False,False,False
11550,True,False,False,False
11551,True,False,False,False
11552,True,False,False,False
11553,True,False,False,False
11554,True,False,False,False
11555,True,False,False,False
11556,True,False,False,False
11557,True,False,False,False
11558,True,False,False,False
11559,True,False,False,False
11560,True,False,False,False
11561,True,False,False,False
11563,True,True,True,False
11564,True,False,True,False
11565,True,False,False,False
11566,True,False,False,False
11567,True,False,False,False
11569,True,False,False,False
11570,True,False,False,False
11571,True,False,False,False
11572,True,False,False,False
11573,True,False,False,False
11574,True,False,False,False
11575,True,False,False,False
11576,True,False,False,False
11577,True,False,False,False
11578,True,False,False,False
11579,True,False,False,False
11580,True,False,False,False
11581,True,False,False,False
11582,True,False,False,False
11583,True,False,False,False
11584,True,False,False,False
11585,True,False,False,False
11586,True,False,False,False
11587,True,False,False,False
11588,True,False,False,False
11589,True,False,False,False
11590,True,False,False,False
11591,True,False,False,False
11592,True,False,False,False
11593,True,False,False,False
11594,True,False,False,False
11596,True,False,False,False
11598,True,True,True,False
11599,True,False,False,False
11600,True,False,False,False
11601,True,False,False,False
11602,True,False,False,False
11603,True,True,True,False
11604,True,False,False,False
11605,True,False,False,False
11606,True,False,False,False
11607,True,False,False,False
11608,True,False,False,False
11609,True,False,False,False
11610,True,False,False,False
11611,True,False,False,False
11612,True,False,False,False
11613,True,False,False,False
11614,True,False,False,False
11615,True,False,False,False
11616,True,False,False,False
11617,True,False,False,False
11618,True,False,False,False
11619,True,False,False,False
11620,True,False,False,False
11621,True,False,False,False
11622,True,False,False,False
11623,True,False,False,False
11624,True,False,False,False
11625,True,False,False,False
11626,True,False,False,False
11627,True,False,False,False
11628,True,False,False,False
11629,True,False,False,False
11630,True,False,False,False
11631,True,False,False,False
11632,True,False,False,False
11633,True,False,False,False
11634,True,False,False,False
11635,True,False,False,False
11636,True,False,False,False
11637,True,False,False,False
11638,True,False,False,False
11639,True,False,False,False
11640,True,False,False,False
11641,True,False,False,False
11642,True,False,False,False
11643,True,False,False,False
11644,True,False,False,False
11645,True,False,False,False
11646,True,False,False,False
11647,True,False,False,False
11648,True,False,False,False
11649,True,False,False,False
11650,True,False,False,False
11651,True,False,False,False
11652,True,False,False,False
11653,True,False,False,False
11654,True,False,False,False
11655,True,False,False,False
11656,True,False,False,False
11657,True,False,False,False
11658,True,False,False,False
11659,True,False,False,False
11660,True,False,False,False
11661,True,False,False,False
11662,True,False,False,False
11663,True,False,False,False
11664,True,False,False,False
11665,True,False,False,False
11666,True,False,False,False
11667,True,False,False,False
11668,True,False,False,False
11669,True,False,False,False
11670,True,False,False,False
11671,True,False,False,False
11672,True,False,False,False
11673,True,False,False,False
11674,True,True,True,False
11675,True,True,True,False
11676,True,False,False,False
11677,True,False,False,False
11678,True,False,False,False
11679,True,False,False,False
11680,True,False,False,False
11681,True,False,False,False
11682,True,False,False,False
11683,True,False,False,False
11684,True,False,False,False
11685,True,False,False,False
11686,True,False,False,False
11687,True,False,False,False
11688,True,False,False,False
11689,True,False,False,False
11690,True,False,False,False
11691,True,False,False,False
11692,True,False,False,False
11693,True,False,False,False
11694,True,False,False,False
11695,True,False,True,False
11696,True,False,False,False
11697,True,False,False,False
11698,True,False,False,False
11699,True,False,False,False
11700,True,False,False,False
11701,True,False,False,False
11702,True,False,False,False
11703,True,False,False,False
11704,True,False,False,False
11705,True,False,False,False
11706,True,False,False,False
11707,True,False,False,False
11708,True,False,False,False
11709,True,False,False,False
11710,True,False,False,False
11711,True,False,False,False
11712,True,False,False,False
11713,True,False,False,False
11714,True,False,False,False
11715,True,False,False,False
11716,True,False,False,False
11717,True,False,False,False
11718,True,False,False,False
11719,True,False,False,False
11720,True,False,False,False
11721,True,False,False,False
11722,True,False,False,False
11723,True,False,False,False
11724,True,False,False,False
11725,True,False,False,False
11726,True,False,False,False
11727,True,False,False,False
11728,True,False,False,False
11729,True,False,False,False
11730,True,False,False,False
11731,True,False,False,False
11732,True,False,False,False
11733,True,False,False,False
